amp,mun_name,New name,logo,Facebook ,Website,amp_name,cwt_name,area,area_name,cwt,mun,mun_tao_n,type,muni_code,reg,reg_name,tam,tam_name,tao,tao_code,tao_name,objectid,SHAPE__Len,SHAPE__Are,globalid,Column 1
6,เทศบาลตำบลวังศาลา,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqXzycardut84wr0N-cXTGbDO11l8MQWVetg&s,https://web.facebook.com/wangsala.Administration/?locale=th_TH&_rdc=1&_rdr#,https://www.wangsala.go.th/homepage,ท่าม่วง,กาญจนบุรี,1,ในเขตเทศบาล,71,970,เทศบาลตำบลวังศาลา,เทศบาลตำบล,711970,2,กลาง,3,วังศาลา,,,,1361,35654.04966,38216207.69,{55FF25F1-41E9-4E3C-8AD0-77167C3D982B},
9,เทศบาลตำบลวังสมบูรณ์,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR4sEZ-vwGMAH1UhKqt6tSPErI9HpFwW6K8tA&s,https://web.facebook.com/WSB.Municipality/?locale=th_TH&_rdc=1&_rdr#,https://www.wangsomboon.go.th/,วังสมบูรณ์,สระแก้ว,1,ในเขตเทศบาล,27,991,เทศบาลตำบลวังสมบูรณ์,เทศบาลตำบล,271991,5,ตะวันออก,1,วังสมบูรณ์,,,,2314,70945.91588,119466049.9,{3D4CADBA-4A7A-42CE-98E1-740294947362},
24,เทศบาลตำบลวังสวรรค์,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQCV3OoIn9qp7jrbBXzHLOQyBDOAFoL-8DHRw&s,https://web.facebook.com/wangsawankk/?_rdc=1&_rdr#,http://www.wangsawan-kk.go.th/,บ้านแฮด,ขอนแก่น,1,ในเขตเทศบาล,40,953,เทศบาลตำบลวังสวรรค์,เทศบาลตำบล,401953,6,ตะวันออกเฉียงเหนือ,1,บ้านแฮด,,,,874,59125.13651,57011775.9,{EF64C1DE-EAC1-46CB-8F34-AB356920D61B},
10,เทศบาลตำบลวังสามหมอ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0wmOZPdrL2pKhXrOQ5X_8vg5tu8rDNz0zng&s,https://web.facebook.com/wangsammo.municipality/?_rdc=1&_rdr#,http://www.wangsammo.go.th/,วังสามหมอ,อุดรธานี,1,ในเขตเทศบาล,41,976,เทศบาลตำบลวังสามหมอ,เทศบาลตำบล,411976,6,ตะวันออกเฉียงเหนือ,6,วังสามหมอ,,,,116,10597.73811,5365049.563,{CB81ED37-EE14-4A95-BDFB-738B93B850AE},
1,เทศบาลตำบลวังหงส์,,https://www.wanghong.go.th/image/collect2/vision_01.png,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5-%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%87%E0%B8%AA%E0%B9%8C-100067813614104/?_rdc=1&_rdr#,https://www.wanghong.go.th/home,เมืองแพร่,แพร่,1,ในเขตเทศบาล,54,979,เทศบาลตำบลวังหงส์,เทศบาลตำบล,541979,7,เหนือ,13,วังหงส์,,,,1469,35200.84743,39491383.23,{EDCA25E4-966E-4273-B578-A70D019F8E22},
10,เทศบาลตำบลวังหลวง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSOnSxTctvfCInwYfT7pP_rABpyAeDbgIv3Aw&s,https://web.facebook.com/wangluang/?locale=th_TH&_rdc=1&_rdr#,https://www.wangluangcity.go.th/index.php?op=homecontent,เสลภูมิ,ร้อยเอ็ด,1,ในเขตเทศบาล,45,950,เทศบาลตำบลวังหลวง,เทศบาลตำบล,451950,6,ตะวันออกเฉียงเหนือ,6,วังหลวง,,,,1932,44068.52501,49759760.28,{9466264B-F43B-48F0-B7C5-99CA3A0EC422},
5,เทศบาลตำบลวังหว้า,,https://www.wangwa.go.th/customers/webpage/images/a8964542.webp,https://web.facebook.com/wangwa.suphan/?locale=th_TH&_rdc=1&_rdr#,https://www.wangwa.go.th/,ศรีประจันต์,สุพรรณบุรี,1,ในเขตเทศบาล,72,956,เทศบาลตำบลวังหว้า,เทศบาลตำบล,721956,2,กลาง,7,วังหว้า,,,,1663,29694.3815,24262405.31,{CB1F5B0C-6613-47B1-8A55-29966D317D97},
24,เทศบาลตำบลวังหิน,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTt69dbZCL7PDgVSK8nII_vF0lRoxe0BtxApQ&s,https://web.facebook.com/wanghinkorat/?locale=th_TH&_rdc=1&_rdr#,https://wanghinkorat.go.th/,โนนแดง,นครราชสีมา,1,ในเขตเทศบาล,30,910,เทศบาลตำบลวังหิน,เทศบาลตำบล,301910,6,ตะวันออกเฉียงเหนือ,4,วังหิน,,,,2288,34233.29732,39840013.48,{B2DCFAA8-9B45-43E3-850B-D9EA7CDC023F},
16,เทศบาลตำบลวังหิน,,https://wanghinlocal.go.th/UserFiles/logo%20-%20Copy%201.png,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%B4%E0%B8%99-%E0%B8%AD%E0%B8%B3%E0%B9%80%E0%B8%A0%E0%B8%AD%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%B4%E0%B8%99-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%A8%E0%B8%A3%E0%B8%B5%E0%B8%AA%E0%B8%B0%E0%B9%80%E0%B8%81%E0%B8%A9-100031038987077/?locale=th_TH&_rdc=1&_rdr#,https://wanghinlocal.go.th/,วังหิน,ศรีสะเกษ,1,ในเขตเทศบาล,33,963,เทศบาลตำบลวังหิน,เทศบาลตำบล,331963,6,ตะวันออกเฉียงเหนือ,7,วังหิน,,,,2155,42642.15821,38346996.5,{2A5A48DC-334C-48C0-BB4F-C657320C78E2},
7,เทศบาลตำบลวังเหนือ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXvuHbiLuGV2TKGlGcu08p1QU35F6lgzUG9g&s,https://web.facebook.com/www.wangnuea.go.th/?locale=th_TH&_rdc=1&_rdr#,https://wangnuea.go.th/,วังเหนือ,ลำปาง,1,ในเขตเทศบาล,52,990,เทศบาลตำบลวังเหนือ,เทศบาลตำบล,521990,7,เหนือ,2,วังเหนือ,,,,7774,53775.19005,81066597.72,{B5475482-164E-46F8-9A92-915D2033C803},
1,เทศบาลตำบลวังใหม่,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQTqMyZrmUDUEwkQsvlS7awY1zbsO3vWT0LIg&s,https://web.facebook.com/p/%E0%B8%87%E0%B8%B2%E0%B8%99%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%8A%E0%B8%B2%E0%B8%AA%E0%B8%B1%E0%B8%A1%E0%B8%9E%E0%B8%B1%E0%B8%99%E0%B8%98%E0%B9%8C%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%87%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88-100063778473788/?locale=th_TH&_rdc=1&_rdr#,https://www.wangmaicity.go.th/intro,เมืองชุมพร,ชุมพร,1,ในเขตเทศบาล,86,982,เทศบาลตำบลวังใหม่,เทศบาลตำบล,861982,3,ใต้,11,วังใหม่,,,,49,83465.83776,102931004.1,{A78F434F-0E87-4EC2-AFD4-A556E27CE846},
13,เทศบาลตำบลวัฒนา,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTie0VZotkszuT63p_Bmkf48zmf3hS1HP-eTw&s,https://web.facebook.com/wattana.go.th/?locale=th_TH&_rdc=1&_rdr#,https://wattana.go.th/,ส่องดาว,สกลนคร,1,ในเขตเทศบาล,47,940,เทศบาลตำบลวัฒนา,เทศบาลตำบล,471940,6,ตะวันออกเฉียงเหนือ,3,วัฒนา,,,,463,45479.52136,65594145.93,{DF9E6253-3ADE-41BD-B7B1-1165220F8FE6},
5,เทศบาลตำบลวัฒนานคร,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUph2448TMb91YPstOIbaKZIg5rXHDUsnJYQ&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%92%E0%B8%99%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3-100064733644533/?locale=th_TH&_rdc=1&_rdr#,https://www.watthananakhon.go.th/public/,วัฒนานคร,สระแก้ว,1,ในเขตเทศบาล,27,993,เทศบาลตำบลวัฒนานคร,เทศบาลตำบล,271993,5,ตะวันออก,1,วัฒนานคร,,,,2261,9351.116905,4607718.15,{9656F984-524F-48B2-BAC3-F8A7C2AAE7A2},
1,เทศบาลตำบลวัดธาตุ,,https://lh6.googleusercontent.com/proxy/AqmRAwkBxv99WICkBgn6UoWSfYTykub60KtHE4GQqaZEQBALWEdR6pWmAjOKPPNsIYWEElLI_2sNAkrv-s2UubJOgjEWqrZ8zwcgbK2NMiv66YG4Zi6pQ10wVpEURmYEZI-Z9QUy-GLMpxrrEAk,https://web.facebook.com/wattat.nongkhaicity/?locale=th_TH&_rdc=1&_rdr#,http://www.wattat.go.th/frontpage/main,เมืองหนองคาย,หนองคาย,1,ในเขตเทศบาล,43,975,เทศบาลตำบลวัดธาตุ,เทศบาลตำบล,431975,6,ตะวันออกเฉียงเหนือ,6,วัดธาตุ,,,,990,54522.93349,60384255.28,{2A24215D-5352-47B5-B945-7C0FD00E09A0},
7,เทศบาลตำบลวัดโบสถ์,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVZB66IecM7tlUmlrIp17b9OAWH3Mm3dnmPQ&s,https://web.facebook.com/watbot.municipality/?locale=th_TH&_rdc=1&_rdr#,https://www.watbot.go.th/home,วัดโบสถ์,พิษณุโลก,1,ในเขตเทศบาล,65,989,เทศบาลตำบลวัดโบสถ์,เทศบาลตำบล,651989,7,เหนือ,3,ท้อแท้,,,,1522,18521.33289,18092530.63,{A79831FC-3194-486B-A948-4D2D0287AE47},
1,เทศบาลตำบลวัดประดู่,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXz-FPizhylVGJoRd34X4I1nkhGmtPnWj7gg&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%94%E0%B8%B9%E0%B9%88-100064549215788/?locale=th_TH&_rdc=1&_rdr#,https://wpd.go.th/frontpage,เมืองสุราษฎร์ธานี,สุราษฎร์ธานี,1,ในเขตเทศบาล,84,977,เทศบาลตำบลวัดประดู่,เทศบาลตำบล,841977,3,ใต้,3,วัดประดู่,,,,449,57265.27115,57635097.49,{37B94157-1FCC-4001-A84C-D6682F8969AC},
9,เทศบาลตำบลวัดเพลง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCHLm3yuRb8exWXv8qO5EZ7cYm7ATbmAQeNA&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B9%80%E0%B8%9E%E0%B8%A5%E0%B8%87-100064331574231/?_rdc=1&_rdr#,https://www.watpleng.go.th/,วัดเพลง,ราชบุรี,1,ในเขตเทศบาล,70,977,เทศบาลตำบลวัดเพลง,เทศบาลตำบล,701977,2,กลาง,3,วัดเพลง,,,,2179,6409.139127,1567480.583,{1EE429E3-4471-433B-AD04-2ADEA68D8C83},
3,เทศบาลตำบลวัดสิงห์,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTgQLRY9OBb9cOMKBbRiWHqk7wQnzLA5t33mw&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%B4%E0%B8%87%E0%B8%AB%E0%B9%8C-100069337444225/?locale=th_TH&_rdc=1&_rdr#,https://www.watsing.go.th/home,วัดสิงห์,ชัยนาท,1,ในเขตเทศบาล,18,998,เทศบาลตำบลวัดสิงห์,เทศบาลตำบล,181998,2,กลาง,1,วัดสิงห์,,,,315,8439.594094,2678892.111,{D381044E-23BD-47BC-845E-3537DA565946},
2,เทศบาลตำบลวันยาว,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjm5GRqglx7jq_f62wCRuqigZfqCwrjTiIsg&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B1%E0%B8%99%E0%B8%A2%E0%B8%B2%E0%B8%A7-%E0%B8%88%E0%B8%B1%E0%B8%99%E0%B8%97%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-100004468667614/?_rdc=1&_rdr#,http://www.wanyouw.go.th/,ขลุง,จันทบุรี,1,ในเขตเทศบาล,22,969,เทศบาลตำบลวันยาว,เทศบาลตำบล,221969,5,ตะวันออก,6,วันยาว,,,,1565,31884.08414,24151867.91,{A798FF07-9640-4CDA-8F55-7B24C64AB7DB},
8,เทศบาลตำบลวานรนิวาส,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4nKMIK04PqfoK5K5hE4g22qMM7evQQkIjRQ&s,https://web.facebook.com/wanonniwat.go.th/?locale=th_TH&_rdc=1&_rdr#,https://wanonniwat.go.th/home/,วานรนิวาส,สกลนคร,1,ในเขตเทศบาล,47,991,เทศบาลตำบลวานรนิวาส,เทศบาลตำบล,471991,6,ตะวันออกเฉียงเหนือ,1,วานรนิวาส,,,,535,7414.563047,2378425.196,{9E396639-1809-49FC-B054-B968D7CE464C},
9,เทศบาลตำบลวาปีปทุม,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQtkecU4xQfV_dKWy8wCIfwPTGJr9ZKIFLjpw&s,https://www.facebook.com/people/%E0%B8%97%E0%B8%95-%E0%B8%A7%E0%B8%B2%E0%B8%9B%E0%B8%B5%E0%B8%9B%E0%B8%97%E0%B8%B8%E0%B8%A1/100044700600689/?paipv=0&eav=AfYDUdfZhuLm1ylwThM21nMTeloeHGCbf6KRxOo3ZvBgrz3iH-ADwDkwMZfMjteZkeo&_rdr,https://www.wapeepathumcity.go.th/index.php,วาปีปทุม,มหาสารคาม,1,ในเขตเทศบาล,44,990,เทศบาลตำบลวาปีปทุม,เทศบาลตำบล,441990,6,ตะวันออกเฉียงเหนือ,1,หนองแสง,,,,432,6981.099695,2370242.478,{2290EDE1-7119-46B4-880C-36DF6462153C},
6,เทศบาลตำบลวาริชภูมิ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTC2ScvnLAMgGPkEFoI6s_XiETVzLxnqWKr9A&s,https://web.facebook.com/tt.waritchaphum/?locale=th_TH&_rdc=1&_rdr#,https://waritphom.go.th/,วาริชภูมิ,สกลนคร,1,ในเขตเทศบาล,47,992,เทศบาลตำบลวาริชภูมิ,เทศบาลตำบล,471992,6,ตะวันออกเฉียงเหนือ,1,วาริชภูมิ,,,,533,26324.17265,12120766.74,{8C643BB9-6DE0-4E25-925A-50968A01F03F},
11,เทศบาลตำบลวาใหญ่,,https://www.wayai.go.th/images/staticcontent/image-2179.jpg,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B2%E0%B9%83%E0%B8%AB%E0%B8%8D%E0%B9%88-100064718706987/?locale=th_TH&_rdc=1&_rdr#,https://www.wayai.go.th/index.php?op=homecontent,อากาศอำนวย,สกลนคร,1,ในเขตเทศบาล,47,952,เทศบาลตำบลวาใหญ่,เทศบาลตำบล,471952,6,ตะวันออกเฉียงเหนือ,3,วาใหญ่,,,,557,65476.53477,127844180.7,{D5670184-A305-45A8-9728-61A66850D25E},
1,เทศบาลตำบลวิชิต,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8v24EGdXqkeKuK8bCu65XvXtsRxfPy4ZeXg&s,https://web.facebook.com/vichitpr.phuket/?locale=th_TH&_rdc=1&_rdr#,https://www.phuket-vichit.go.th/frontpage,เมืองภูเก็ต,ภูเก็ต,1,ในเขตเทศบาล,83,991,เทศบาลตำบลวิชิต,เทศบาลตำบล,831991,3,ใต้,5,วิชิต,,,,609,45733.66015,32694906.84,{DB807770-BCC8-445E-9F3F-3177178E707F},
4,เทศบาลตำบลวิหารแดง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwQ8GJ1xGqVL_tGelo6ZH99AZjVqwF9qjwew&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B8%A7%E0%B8%B4%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B9%81%E0%B8%94%E0%B8%87-%E0%B8%88%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B1%E0%B8%94%E0%B8%AA%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B8%E0%B8%A3%E0%B8%B5-100064709060636/?locale=th_TH&_rdc=1&_rdr#,https://www.wihandaeng.go.th/home,วิหารแดง,สระบุรี,1,ในเขตเทศบาล,19,991,เทศบาลตำบลวิหารแดง,เทศบาลตำบล,191991,2,กลาง,4,วิหารแดง,,,,1490,8485.828204,2623306.438,{AD300BBC-4023-4527-A5F4-C9B4C80BD259},
3,เทศบาลตำบลเวินพระบาท,,https://www.vernphabath.go.th/index/add_file/TaL6v15Mon85612.png,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%B4%E0%B8%99%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%9A%E0%B8%B2%E0%B8%97-100064836158728/?locale=th_TH&_rdc=1&_rdr#,https://www.vernphabath.go.th/,ท่าอุเทน,นครพนม,1,ในเขตเทศบาล,48,982,เทศบาลตำบลเวินพระบาท,เทศบาลตำบล,481982,6,ตะวันออกเฉียงเหนือ,11,เวินพระบาท,,,,1584,40449.06995,56405647.76,{34181FF4-956E-493F-91E3-56DE87E0B28B},
3,เทศบาลตำบลเวียง,,https://tambonwiang.go.th/getimage/system_images/header.jpg,https://web.facebook.com/WiangChiangkhongCR?fref=nf&ref=embed_page,https://tambonwiang.go.th/index,เชียงของ,เชียงราย,1,ในเขตเทศบาล,57,970,เทศบาลตำบลเวียง,เทศบาลตำบล,571970,7,เหนือ,1,เวียง,,,,1044,67374.04426,123244119.1,{BEC87761-6066-4CBB-A97A-451CA703B708},
8,เทศบาลตำบลเวียง,,https://www.wiangcs.go.th/assets/images/logo/180pix_logo-Wiang.png,https://web.facebook.com/WiangCenter/?locale=th_TH&_rdc=1&_rdr#,https://www.wiangcs.go.th/,เชียงแสน,เชียงราย,1,ในเขตเทศบาล,57,946,เทศบาลตำบลเวียง,เทศบาลตำบล,571946,7,เหนือ,1,เวียง,,,,1103,70962.35819,66834568.8,{C2706C7C-120B-41FF-B2F2-ED629E4E03B3},
3,เทศบาลตำบลเวียง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7-TR3HdnwChOQ9BYtEEMaaD35qi_4_G4gvA&s,https://web.facebook.com/wianglocal/?locale=th_TH&_rdc=1&_rdr#,https://wianglocal.go.th/,เชียงคำ,พะเยา,1,ในเขตเทศบาล,56,996,เทศบาลตำบลเวียง,เทศบาลตำบล,561996,7,เหนือ,7,เวียง,,,,702,41693.28627,28859156.23,{B748D796-0345-4778-A2C9-84D67BB5FCBB},
6,เทศบาลตำบลเวียง,,https://weang.go.th/storage/logo/169435973474.png,https://web.facebook.com/ChaiyaWeang/?locale=th_TH&_rdc=1&_rdr#,https://www.weang.go.th/intro,ไชยา,สุราษฎร์ธานี,1,ในเขตเทศบาล,84,963,เทศบาลตำบลเวียง,เทศบาลตำบล,841963,3,ใต้,4,เวียง,,,,428,34993.84903,44041667.57,{259F0C48-7362-4032-AA86-EE182030DD92},
11,เทศบาลตำบลเวียงกาหลง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPOri-gJMR0enGUxZ_XNjL74XL1Ta4Y56CHQ&s,https://web.facebook.com/wiangkalong.sm/?locale=th_TH&_rdc=1&_rdr#,https://www.wiangkalong.go.th/event2,เวียงป่าเป้า,เชียงราย,1,ในเขตเทศบาล,57,954,เทศบาลตำบลเวียงกาหลง,เทศบาลตำบล,571954,7,เหนือ,5,เวียงกาหลง,,,,1124,40861.19157,49323060.9,{7421DE86-2DFF-4FB8-A3EC-832A6063ACC0},
4,เทศบาลตำบลเวียงคำ,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQke-5jABo0YkCo8mOPRdYxR2zRy2rJEpSPHg&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%84%E0%B8%B3-100069378422223/?locale=th_TH&_rdc=1&_rdr#,https://weangkham.go.th/,กุมภวาปี,อุดรธานี,1,ในเขตเทศบาล,41,965,เทศบาลตำบลเวียงคำ,เทศบาลตำบล,411965,6,ตะวันออกเฉียงเหนือ,3,เวียงคำ,,,,68,49142.49461,93405462.98,{EF5FC18A-BB0F-437E-AACD-3A77FAF9E52F},
1,เทศบาลตำบลเวียงคุก,,https://wiengkuk.go.th/docs/logo.png,https://web.facebook.com/wiengkukcity/?locale=th_TH&_rdc=1&_rdr#,https://www.wiengkuk.go.th/,เมืองหนองคาย,หนองคาย,1,ในเขตเทศบาล,43,998,เทศบาลตำบลเวียงคุก,เทศบาลตำบล,431998,6,ตะวันออกเฉียงเหนือ,5,เวียงคุก,,,,982,20621.34991,16791209.59,{F3C4DCAC-914F-42BF-824A-344ACE1A3A3B},
2,เทศบาลตำบลเวียงชัย,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT63glyIa3So8Q637mxSQMS5O955lwwqmRn5A&s,https://web.facebook.com/wiangchaiGM/?_rdc=1&_rdr#,https://www.wiangchaicity.go.th/?View=contact,เวียงชัย,เชียงราย,1,ในเขตเทศบาล,57,998,เทศบาลตำบลเวียงชัย,เทศบาลตำบล,571998,7,เหนือ,2,เวียงชัย,,,,1256,17482.14785,11524783.2,{27DE7EA4-5197-4F46-A1A9-2414B9933C73},
3,เทศบาลตำบลเวียงเชียงของ,,https://www.wckmunic.go.th/wp-content/uploads/2020/03/%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%A1%E0%B8%B5%E0%B8%9E%E0%B8%B7%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%871.png,https://web.facebook.com/WiangCenter/?locale=th_TH&_rdc=1&_rdr#,https://www.wckmunic.go.th/,เชียงของ,เชียงราย,1,ในเขตเทศบาล,57,996,เทศบาลตำบลเวียงเชียงของ,เทศบาลตำบล,571996,7,เหนือ,1,เวียง,,,,1258,8191.292608,2684691.861,{DADE72B9-3E38-488C-B1C1-C10357B17BCC},
8,เทศบาลตำบลเวียงเชียงแสน,,https://www.wiangchiangsaen.go.th/images/logo.jpg,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%80%E0%B8%8A%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%81%E0%B8%AA%E0%B8%99-100064816296124/?_rdc=1&_rdr#,https://www.wiangchiangsaen.go.th/index.php,เชียงแสน,เชียงราย,1,ในเขตเทศบาล,57,986,เทศบาลตำบลเวียงเชียงแสน,เทศบาลตำบล,571986,7,เหนือ,1,เวียง,,,,1222,7322.250172,3091347.055,{69BB1740-2AF7-4EF7-ADDC-D68151B05FCD},
3,เทศบาลตำบลเวียงต้า,,https://www.wiangta.go.th/index/add_file/3Ga0CaHThu14630.gif,https://web.facebook.com/people/%E0%B8%97%E0%B8%95%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B8%95%E0%B9%89%E0%B8%B2-%E0%B8%88%E0%B9%81%E0%B8%9E%E0%B8%A3%E0%B9%88/100068815076268/?_rdc=1&_rdr#,https://www.wiangta.go.th/,ลอง,แพร่,1,ในเขตเทศบาล,54,984,เทศบาลตำบลเวียงต้า,เทศบาลตำบล,541984,7,เหนือ,4,เวียงต้า,,,,1455,84236.89328,350077040.7,{84815A6B-7FAE-4014-8D22-591B1F84DB7F},
12,เทศบาลตำบลเวียงตาล,,https://www.viangtan-sao.go.th/viangtan_new/images/Viangtan.png,https://web.facebook.com/viangtan.lampang/?locale=th_TH&_rdc=1&_rdr#,https://www.viangtan-sao.go.th/,ห้างฉัตร,ลำปาง,1,ในเขตเทศบาล,52,957,เทศบาลตำบลเวียงตาล,เทศบาลตำบล,521957,7,เหนือ,5,เวียงตาล,,,,582,78316.02329,224992116.8,{EF17813E-3B6E-4118-A47F-F8B9BC50E58D},
4,เทศบาลตำบลเวียงเทิง,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJXq-9K-mk2DXJ291BW6Zeciss1m6ApmWC1w&s,https://web.facebook.com/p/%E0%B9%80%E0%B8%97%E0%B8%A8%E0%B8%9A%E0%B8%B2%E0%B8%A5%E0%B8%95%E0%B8%B3%E0%B8%9A%E0%B8%A5%E0%B9%80%E0%B8%A7%E0%B8%B5%E0%B8%A2%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B4%E0%B8%87-100064678210481/?_rdc=1&_rdr#,https://www.wiangthoeng.go.th/,เทิง,เชียงราย,1,ในเขตเทศบาล,57,994,เทศบาลตำบลเวียงเทิง,เทศบาลตำบล,571994,7,เหนือ,1,เวียง,,,,1209,4845.339712,1350331.752,{CBCE31B2-0F2E-4C78-9A17-1C80BDA32AEB},
